Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Maaradji Runs,with_noise_20,log_71_1687182031,50,2,[],"[940, 1158, 1961, 2167, 3303, 3626]",,,00:00:06,6.064622319303453,0.0013444075192426
Maaradji Runs,with_noise_10,log_72_1687182033,100,2,[],"[661, 974]",,,00:00:08,8.544717566110194,0.0056438028838244
Maaradji Runs,with_noise_20,log_72_1687182033,250,2,[],"[661, 974]",,,00:00:08,8.148353299126029,0.0053820035000832
Maaradji Runs,with_noise_10,log_72_1687182033,300,2,[],"[661, 974]",,,00:00:08,8.708589692600071,0.0057520407480845
Maaradji Runs,without_noise,log_72_1687182033,50,2,[],"[661, 974]",,,00:01:17,77.95033614244312,0.0514863514811381
Maaradji Runs,with_noise_20,log_73_1687182035,100,2,[],"[1478, 2417, 2951, 3283]",,,00:00:03,3.021974449045956,0.0006787903075125
Maaradji Runs,with_noise_20,log_73_1687182035,150,2,[],"[1478, 2417, 2951, 3283]",,,00:00:02,2.856322867795825,0.0006415819559289
Maaradji Runs,without_noise,log_73_1687182035,200,2,"[1416, 2354, 3012]","[1478, 2417, 2951, 3283]",0.8571428571428571,62.0,00:00:02,2.297014217823744,0.0005159510821706
Maaradji Runs,without_noise,log_73_1687182035,250,2,"[1398, 2338, 2992]","[1478, 2417, 2951, 3283]",0.8571428571428571,66.66666666666667,00:00:01,1.3916553808376193,0.0003125910558934
Maaradji Runs,without_noise,log_73_1687182035,300,2,"[1384, 2322, 2986]","[1478, 2417, 2951, 3283]",0.8571428571428571,74.66666666666667,00:00:02,2.4874529279768467,0.000558727072771
Maaradji Runs,with_noise_20,log_73_1687182035,50,2,[],"[1478, 2417, 2951, 3283]",,,00:00:01,1.51737096067518,0.0003408290567554
Maaradji Runs,with_noise_10,log_74_1687182036,150,2,[],[839],,,00:00:01,1.453842836432159,0.0010362386574712
Maaradji Runs,with_noise_20,log_74_1687182036,200,2,[],[839],,,00:00:01,1.7796311369165778,0.0012684469970895
Maaradji Runs,with_noise_10,log_74_1687182036,250,2,[],[839],,,00:00:01,1.5571681605651977,0.0011098846475874
Maaradji Runs,with_noise_20,log_74_1687182036,50,2,[],[839],,,00:00:01,1.8342254497110844,0.0013073595507562
Maaradji Runs,without_noise,log_75_1687182036,100,2,[],"[1099, 1445]",,,00:00:05,5.316883155144751,0.0022868314645783
Maaradji Runs,with_noise_10,log_75_1687182036,250,2,[1130],"[1099, 1445]",0.6666666666666666,31.0,00:00:02,2.4206371642649174,0.0010411342641999
Maaradji Runs,without_noise,log_75_1687182036,50,2,[],"[1099, 1445]",,,00:00:05,5.737970691174269,0.0024679443833007
Maaradji Runs,with_noise_20,log_76_1687182037,100,2,[],"[1056, 1741, 2740]",,,00:00:02,2.494093823246658,0.0007620207220429
Maaradji Runs,without_noise,log_76_1687182037,150,2,"[1010, 1694, 2694]","[1056, 1741, 2740]",1.0,46.333333333333336,00:00:01,1.312882418744266,0.0004011250897477
Maaradji Runs,without_noise,log_76_1687182037,200,2,"[992, 1676, 2676]","[1056, 1741, 2740]",1.0,64.33333333333333,00:00:01,1.2321006255224347,0.0003764438208134
Maaradji Runs,with_noise_10,log_76_1687182037,300,2,[],"[1056, 1741, 2740]",,,00:00:01,1.867649609223008,0.000570623161999
Maaradji Runs,with_noise_20,log_76_1687182037,50,2,[],"[1056, 1741, 2740]",,,00:00:02,2.645301558077336,0.0008082192355873
Maaradji Runs,with_noise_20,log_77_1687182038,100,2,[],"[560, 1784, 3134]",,,00:00:07,7.561279970221221,0.0016702628606629
Maaradji Runs,with_noise_20,log_77_1687182038,150,2,[],"[560, 1784, 3134]",,,00:00:06,6.608141401782632,0.0014597175616926
Maaradji Runs,without_noise,log_77_1687182038,200,2,"[494, 1736, 3086]","[560, 1784, 3134]",1.0,54.0,00:00:17,17.321216139011085,0.0038262019304199
Maaradji Runs,with_noise_20,log_77_1687182038,300,2,[],"[560, 1784, 3134]",,,00:00:07,7.878266480751336,0.0017402841795342
Maaradji Runs,without_noise,log_77_1687182038,50,2,"[556, 1778, 3136]","[560, 1784, 3134]",1.0,4.0,00:00:09,9.433638478629293,0.0020838609407177
Maaradji Runs,with_noise_10,log_78_1687182040,100,2,[],[743],,,00:00:00,0.8415408181026578,0.0003763599365396
Maaradji Runs,with_noise_10,log_78_1687182040,150,2,[],[743],,,00:00:00,0.8092367425560951,0.0003619126755617
Maaradji Runs,with_noise_20,log_78_1687182040,250,2,[],[743],,,00:00:01,1.33289291895926,0.0005961059566007
Maaradji Runs,without_noise,log_78_1687182040,300,2,[646],[743],1.0,97.0,00:00:00,0.5802631760016084,0.0002595094704837
Maaradji Runs,with_noise_20,log_78_1687182040,50,2,[],[743],,,00:00:01,1.2908231727778912,0.0005772912221725
Maaradji Runs,without_noise,log_79_1687182041,150,2,[],[532],,,00:00:49,49.958792861551046,0.0272700834397112
Maaradji Runs,with_noise_10,log_79_1687182041,200,2,[],[532],,,00:00:06,6.6157809011638165,0.0036112341163557
Maaradji Runs,without_noise,log_79_1687182041,250,2,[],[532],,,00:00:49,49.427251976914704,0.0269799410354337
Maaradji Runs,with_noise_20,log_79_1687182041,300,2,[],[532],,,00:00:06,6.775862462818623,0.0036986148814512
Maaradji Runs,with_noise_10,log_7_1687181925,100,2,[],"[920, 1720, 2103, 3052, 3413]",,,00:00:01,1.922015769407153,0.0004045497304582
Maaradji Runs,with_noise_10,log_7_1687181925,150,2,[],"[920, 1720, 2103, 3052, 3413]",,,00:00:02,2.07333271857351,0.0004363992251259
Maaradji Runs,with_noise_10,log_7_1687181925,200,2,[],"[920, 1720, 2103, 3052, 3413]",,,00:00:02,2.046544551849365,0.000430760798116
Maaradji Runs,without_noise,log_7_1687181925,250,2,"[840, 1676, 3008]","[920, 1720, 2103, 3052, 3413]",0.7499999999999999,56.0,00:00:01,1.5596978878602386,0.0003282883367417
Maaradji Runs,without_noise,log_7_1687181925,50,2,[906],"[920, 1720, 2103, 3052, 3413]",0.3333333333333333,14.0,00:00:01,1.1544364085420966,0.0002429880885165
Maaradji Runs,without_noise,log_80_1687182042,100,2,[980],[981],1.0,1.0,00:02:42,162.5303396563977,0.0767014344768276
Maaradji Runs,with_noise_20,log_80_1687182042,150,2,[],[981],,,00:00:13,13.160143767483532,0.0062105444867784
Maaradji Runs,without_noise,log_80_1687182042,200,2,[974],[981],1.0,7.0,00:02:58,178.04051388520747,0.0840210070246377
Maaradji Runs,with_noise_10,log_80_1687182042,250,2,[],[981],,,00:00:10,10.749052967876196,0.0050727007871053
Maaradji Runs,with_noise_20,log_80_1687182042,300,2,[],[981],,,00:00:12,12.297781934961677,0.0058035780721857
Maaradji Runs,without_noise,log_80_1687182042,50,2,[],[981],,,00:02:44,164.7672187918797,0.0777570640830012
Maaradji Runs,with_noise_20,log_81_1687182043,150,2,[],"[751, 1119]",,,00:00:00,0.9896975876763464,0.0005384644111405
Maaradji Runs,with_noise_10,log_81_1687182043,200,2,[],"[751, 1119]",,,00:00:00,0.7303574094548821,0.000397365293501
Maaradji Runs,with_noise_10,log_81_1687182043,250,2,[],"[751, 1119]",,,00:00:00,0.658586073666811,0.0003583166886108
Maaradji Runs,with_noise_10,log_81_1687182043,300,2,[],"[751, 1119]",,,00:00:00,0.6147850072011352,0.0003344858581072
Maaradji Runs,with_noise_10,log_82_1687182044,100,2,[],[642],,,00:00:09,9.597846318036318,0.0046910294809561
Maaradji Runs,with_noise_20,log_82_1687182044,150,2,[],[642],,,00:00:10,10.89299433492124,0.0053240441519654
Maaradji Runs,with_noise_20,log_82_1687182044,200,2,[],[642],,,00:00:10,10.664785847067831,0.0052125053015971
Maaradji Runs,with_noise_20,log_82_1687182044,300,2,[],[642],,,00:00:05,5.595037532970309,0.0027346224501321
Maaradji Runs,with_noise_20,log_82_1687182044,50,2,[],[642],,,00:00:10,10.729898422025144,0.0052443296295333
Maaradji Runs,without_noise,log_83_1687182046,150,2,"[1124, 1640, 2562]","[1171, 1687, 2573, 2813]",0.8571428571428571,35.0,00:00:00,0.9686017297208308,0.0002658072803844
Maaradji Runs,with_noise_10,log_83_1687182046,200,2,[],"[1171, 1687, 2573, 2813]",,,00:00:01,1.5147234834730623,0.0004156760382747
Maaradji Runs,with_noise_20,log_83_1687182046,250,2,[],"[1171, 1687, 2573, 2813]",,,00:00:02,2.4352750554680824,0.0006682972160999
Maaradji Runs,with_noise_20,log_83_1687182046,300,2,[],"[1171, 1687, 2573, 2813]",,,00:00:02,2.1853635758161545,0.0005997155806301
Maaradji Runs,with_noise_20,log_83_1687182046,50,2,[],"[1171, 1687, 2573, 2813]",,,00:00:02,2.205432929098606,0.0006052230870193
Maaradji Runs,with_noise_10,log_84_1687182047,100,2,[],[1338],,,00:00:01,1.3105954229831696,0.0005141606210212
Maaradji Runs,with_noise_20,log_84_1687182047,150,2,[],[1338],,,00:00:02,2.075007736682892,0.0008140477586045
Maaradji Runs,with_noise_20,log_84_1687182047,200,2,[],[1338],,,00:00:02,2.0379459094256163,0.0007995080068362
Maaradji Runs,with_noise_20,log_84_1687182047,250,2,[],[1338],,,00:00:01,1.98628044500947,0.0007792390918044
Maaradji Runs,with_noise_20,log_84_1687182047,300,2,[],[1338],,,00:00:02,2.17251000367105,0.0008522989422012
Maaradji Runs,with_noise_10,log_84_1687182047,50,2,[],[1338],,,00:00:01,1.6286289682611823,0.0006389285869992
Maaradji Runs,without_noise,log_85_1687182048,150,2,[],"[1308, 1543]",,,00:30:08,1808.7350067608056,0.6994334906267617
Maaradji Runs,with_noise_20,log_85_1687182048,200,2,[],"[1308, 1543]",,,00:01:46,106.21851409040391,0.0410744447372018
Maaradji Runs,without_noise,log_85_1687182048,300,2,[],"[1308, 1543]",,,00:29:06,1746.1669481433928,0.6752385723679013
Maaradji Runs,without_noise,log_85_1687182048,50,2,[],"[1308, 1543]",,,00:29:17,1757.1558330263942,0.6794879478060303
Maaradji Runs,with_noise_20,log_86_1687182053,100,2,[],[931],,,00:00:03,3.19217520672828,0.0018591585362424
Maaradji Runs,with_noise_20,log_86_1687182053,150,2,[],[931],,,00:00:03,3.3210561741143465,0.001934220252833
Maaradji Runs,with_noise_10,log_86_1687182053,200,2,[],[931],,,00:00:02,2.873459897004068,0.0016735351758905
Maaradji Runs,with_noise_10,log_86_1687182053,250,2,[],[931],,,00:00:02,2.8202860187739134,0.0016425661146033
Maaradji Runs,with_noise_10,log_86_1687182053,300,2,[],[931],,,00:00:02,2.758480504155159,0.0016065698917618
Maaradji Runs,with_noise_10,log_87_1687182053,100,2,[],"[1385, 2862, 3527, 3777]",,,00:00:18,18.69432793185115,0.0040861918976723
Maaradji Runs,with_noise_20,log_87_1687182053,150,2,[],"[1385, 2862, 3527, 3777]",,,00:00:24,24.50730175897479,0.0053567872697212
Maaradji Runs,without_noise,log_87_1687182053,300,2,"[1342, 2812, 3584]","[1385, 2862, 3527, 3777]",0.8571428571428571,50.0,00:00:52,52.13960813637823,0.0113966356582247
Maaradji Runs,without_noise,log_87_1687182053,50,2,"[1388, 2874]","[1385, 2862, 3527, 3777]",0.6666666666666666,7.5,00:01:21,81.70568730868399,0.0178591666248489
Maaradji Runs,with_noise_10,log_88_1687182055,100,2,[],"[1401, 1950, 2206, 3218, 3462]",,,00:00:03,3.9475760255008936,0.0009273140769323
Maaradji Runs,with_noise_10,log_88_1687182055,150,2,[],"[1401, 1950, 2206, 3218, 3462]",,,00:00:04,4.204944932833314,0.0009877718893195
Maaradji Runs,with_noise_10,log_88_1687182055,200,2,[],"[1401, 1950, 2206, 3218, 3462]",,,00:00:04,4.212795733474195,0.0009896160990073
Maaradji Runs,without_noise,log_88_1687182055,250,2,"[1326, 1914, 3178]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,50.333333333333336,00:00:16,16.156098710373044,0.0037951840992184
Maaradji Runs,without_noise,log_88_1687182055,50,2,[1388],"[1401, 1950, 2206, 3218, 3462]",0.3333333333333333,13.0,00:00:16,16.46946981549263,0.0038687972317342
Maaradji Runs,with_noise_20,log_89_1687182057,100,2,[],"[1144, 1943, 2486]",,,00:00:04,4.948857942596078,0.0015340539189696
Maaradji Runs,without_noise,log_89_1687182057,200,2,"[1080, 1880, 2422]","[1144, 1943, 2486]",1.0,63.66666666666666,00:00:13,13.668660208582878,0.0042370304428341
Maaradji Runs,without_noise,log_89_1687182057,250,2,"[1066, 1864, 2408]","[1144, 1943, 2486]",1.0,78.33333333333333,00:00:25,25.99009350594133,0.0080564456001058
Maaradji Runs,with_noise_20,log_89_1687182057,300,2,[],"[1144, 1943, 2486]",,,00:00:05,5.012831248342991,0.001553884453919
Maaradji Runs,with_noise_10,log_89_1687182057,50,2,[],"[1144, 1943, 2486]",,,00:00:01,1.9344273200258613,0.0005996364910185
Maaradji Runs,with_noise_10,log_8_1687181927,150,2,[],"[778, 1133]",,,00:00:12,12.470607059076428,0.0054815855204731
Maaradji Runs,with_noise_20,log_8_1687181927,50,2,[],"[778, 1133]",,,00:00:10,10.029538755305111,0.0044085884638703
Maaradji Runs,with_noise_10,log_90_1687182058,100,2,[],[652],,,00:00:03,3.7685667974874377,0.002005623628253
Maaradji Runs,with_noise_10,log_90_1687182058,150,2,[],[652],,,00:00:04,4.453540685586631,0.0023701653462408
Maaradji Runs,without_noise,log_90_1687182058,200,2,[606],[652],1.0,46.0,00:00:55,55.04699955135584,0.0292959018368045
Maaradji Runs,with_noise_10,log_90_1687182058,50,2,[],[652],,,00:00:04,4.460218143649399,0.0023737190759177
Maaradji Runs,with_noise_10,log_91_1687182059,100,2,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:00:47,47.44105705246329,0.0092261876803701
Maaradji Runs,without_noise,log_91_1687182059,200,2,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:11:51,711.8395313881338,0.1384363149335149
Maaradji Runs,with_noise_10,log_91_1687182059,250,2,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:00:51,51.83255423884839,0.010080232251818
Maaradji Runs,with_noise_10,log_91_1687182059,50,2,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:00:38,38.995905147865415,0.0075838010789314
Maaradji Runs,with_noise_20,log_92_1687182064,200,2,[],[1041],,,00:00:16,16.613338127732277,0.0074067490538262
Maaradji Runs,with_noise_20,log_92_1687182064,250,2,[],[1041],,,00:00:15,15.288532190956175,0.0068161088680143
Maaradji Runs,without_noise,log_92_1687182064,300,2,[966],[1041],1.0,75.0,00:02:23,143.81426845584065,0.0641169275326975
Maaradji Runs,with_noise_10,log_93_1687182065,100,2,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:04,4.02246633823961,0.0009332868534198
Maaradji Runs,with_noise_10,log_93_1687182065,200,2,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:04,4.185938634909689,0.0009712154605358
Maaradji Runs,with_noise_20,log_93_1687182065,250,2,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:06,6.5471114329993725,0.0015190513765659
Maaradji Runs,with_noise_20,log_93_1687182065,300,2,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:06,6.49210010189563,0.0015062877266579
Maaradji Runs,with_noise_10,log_93_1687182065,50,2,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:03,3.545920685864985,0.000822719416674
Maaradji Runs,without_noise,log_94_1687182067,100,2,"[528, 1968, 2972]","[517, 868, 1998, 2959, 3215]",0.7499999999999999,18.0,00:00:01,1.0916967112571,0.0002564474304104
Maaradji Runs,without_noise,log_94_1687182067,150,2,"[512, 1952, 2956]","[517, 868, 1998, 2959, 3215]",0.7499999999999999,18.0,00:00:01,1.2271124524995685,0.0002882575645993
Maaradji Runs,with_noise_20,log_94_1687182067,250,2,[],"[517, 868, 1998, 2959, 3215]",,,00:00:01,1.0988584253937006,0.0002581297687088
Maaradji Runs,without_noise,log_94_1687182067,300,2,"[498, 1902, 2906]","[517, 868, 1998, 2959, 3215]",0.7499999999999999,56.0,00:00:01,1.6442803554236889,0.0003862533134657
Maaradji Runs,with_noise_20,log_95_1687182068,150,2,[],"[561, 936, 2338, 2712, 4212]",,,00:00:45,45.38454352039844,0.008045478376245
Maaradji Runs,without_noise,log_95_1687182068,250,2,"[812, 4258]","[561, 936, 2338, 2712, 4212]",0.5714285714285715,85.0,00:07:06,426.9466704297811,0.075686344695937
Maaradji Runs,with_noise_20,log_95_1687182068,300,2,[],"[561, 936, 2338, 2712, 4212]",,,00:00:45,45.87120073661208,0.0081317498203531
Maaradji Runs,without_noise,log_95_1687182068,50,2,[],"[561, 936, 2338, 2712, 4212]",,,00:07:29,449.3640434667468,0.0796603516161579
Maaradji Runs,without_noise,log_96_1687182073,150,2,"[786, 1622, 2562]","[805, 1076, 1645, 1910, 2579, 2949]",0.6666666666666666,19.666666666666668,00:00:01,1.9578427309170363,0.0004748587753861
Maaradji Runs,with_noise_10,log_96_1687182073,200,2,[],"[805, 1076, 1645, 1910, 2579, 2949]",,,00:00:02,2.098168903030455,0.0005088937431555
Maaradji Runs,with_noise_20,log_96_1687182073,250,2,[],"[805, 1076, 1645, 1910, 2579, 2949]",,,00:00:03,3.159947213716805,0.0007664194066739
Maaradji Runs,with_noise_10,log_96_1687182073,300,2,[],"[805, 1076, 1645, 1910, 2579, 2949]",,,00:00:02,2.0976160001009703,0.0005087596410625
Maaradji Runs,with_noise_20,log_96_1687182073,50,2,[],"[805, 1076, 1645, 1910, 2579, 2949]",,,00:00:03,3.0255748350173235,0.000733828482905
Maaradji Runs,with_noise_20,log_97_1687182074,150,2,[],"[1151, 2334, 3469, 3787]",,,00:00:03,3.9947433387860656,0.000801352725935
Maaradji Runs,with_noise_20,log_97_1687182074,300,2,[],"[1151, 2334, 3469, 3787]",,,00:00:08,8.108506949618459,0.0016265811333236
Maaradji Runs,with_noise_20,log_97_1687182074,50,2,[],"[1151, 2334, 3469, 3787]",,,00:00:07,7.479982301592827,0.0015004979541811
Maaradji Runs,with_noise_20,log_98_1687182076,150,2,[],"[896, 1153]",,,00:00:00,0.8719782009720802,0.0004945990930074
Maaradji Runs,with_noise_20,log_98_1687182076,200,2,[],"[896, 1153]",,,00:00:00,0.8963836599141359,0.0005084422347782
Maaradji Runs,with_noise_10,log_98_1687182076,250,2,[],"[896, 1153]",,,00:00:00,0.5833067642524838,0.0003308603313967
Maaradji Runs,without_noise,log_98_1687182076,300,2,[910],"[896, 1153]",0.6666666666666666,14.0,00:00:00,0.9209760949015616,0.0005223914321619
Maaradji Runs,without_noise,log_98_1687182076,50,2,[],"[896, 1153]",,,00:00:01,1.0472735073417423,0.0005940292157355
Maaradji Runs,without_noise,log_99_1687182077,100,2,[],"[555, 837, 2088, 2767]",,,00:00:03,3.998895660974085,0.0011747637076892
Maaradji Runs,with_noise_10,log_99_1687182077,150,2,[],"[555, 837, 2088, 2767]",,,00:00:01,1.5934377955272794,0.0004681074604956
Maaradji Runs,with_noise_20,log_99_1687182077,300,2,[],"[555, 837, 2088, 2767]",,,00:00:02,2.4707406600937247,0.0007258345064905
Maaradji Runs,without_noise,log_99_1687182077,50,2,[],"[555, 837, 2088, 2767]",,,00:00:03,3.9061486925929785,0.0011475172422423
Maaradji Runs,without_noise,log_9_1687181928,150,2,"[1088, 1870, 2684]","[1135, 1916, 2696, 2989]",0.8571428571428571,35.0,00:00:01,1.1840841975063086,0.0002639510025649
Maaradji Runs,with_noise_10,log_9_1687181928,250,2,[],"[1135, 1916, 2696, 2989]",,,00:00:02,2.1004896787926555,0.0004682322065966
Maaradji Runs,with_noise_20,log_9_1687181928,300,2,[],"[1135, 1916, 2696, 2989]",,,00:00:03,3.403954862616956,0.000758795109812
